EJERCICIO;CENTRO GESTOR;SECCION;SERVICIO;FUNCIONAL;ECONOMICA;CAPITULO;FINANCIACION;DESCRIPCION;IMPORTE
2021;1751020000;1751;02;43A;20200;2;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;613389
2021;1751020000;1751;02;43A;20400;2;0101;ARRENDAMIENTOS DE ELEMENTOS DE TRANSPORTE;80000
2021;1751020000;1751;02;43A;21100;2;0101;TERRENOS Y BIENES NATURALES;594950
2021;1751020000;1751;02;43A;21200;2;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;8366760
2021;1751020000;1751;02;43A;21301;2;0101;INSTALACIONES;25250
2021;1751020000;1751;02;43A;21400;2;0101;ELEMENTOS DE TRANSPORTE;11106
2021;1751020000;1751;02;43A;22000;2;0101;ORDINARIO NO INVENTARIABLE;41289
2021;1751020000;1751;02;43A;22100;2;0101;ENERGIA ELECTRICA;172021
2021;1751020000;1751;02;43A;22101;2;0101;AGUA;43648
2021;1751020000;1751;02;43A;22103;2;0101;COMBUSTIBLE;27787
2021;1751020000;1751;02;43A;22109;2;0101;OTROS SUMINISTROS;200000
2021;1751020000;1751;02;43A;22201;2;0101;POSTALES Y MENSAJERIA;2779
2021;1751020000;1751;02;43A;22302;2;0101;ENTES PRIVADOS;19120
2021;1751020000;1751;02;43A;22400;2;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;550000
2021;1751020000;1751;02;43A;22500;2;0101;ESTATALES;1873859
2021;1751020000;1751;02;43A;22501;2;0101;LOCALES;13057422
2021;1751020000;1751;02;43A;22603;2;0101;JURIDICOS Y CONTENCIOSOS;117205
2021;1751020000;1751;02;43A;22609;2;0101;OTROS;286500
2021;1751020000;1751;02;43A;22611;2;0101;CUOTAS PARTICIP. ENT.Y ORG. NACIONALES E INTERNAC.;1450
2021;1751020000;1751;02;43A;22700;2;0101;LIMPIEZA Y ASEO;292111
2021;1751020000;1751;02;43A;22701;2;0101;SEGURIDAD;338878
2021;1751020000;1751;02;43A;22702;2;0101;VALORACIONES Y PERITAJES;19500
2021;1751020000;1751;02;43A;22704;2;0101;CUSTODIA, DEPOSITO Y ALMACENAJE;16672
2021;1751020000;1751;02;43A;22709;2;0101;OTROS;201174
2021;1751020000;1751;02;43A;22712;2;0101;TRADUCCIONES E INTERPRETACIONES;5800
2021;1751020000;1751;02;43A;60001;6;0101;PATRIMONIALES;7932666
2021;1751020000;1751;02;43A;60200;6;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;848189
2021;1751020000;1751;02;43A;60200;6;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;6576607
2021;1751020000;1751;02;43A;60500;6;0101;MOBILIARIO Y ENSERES;50000
2021;1751020000;1751;02;43A;66200;6;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;111737
2021;1751170000;1751;17;43A;22302;2;17T2341014FD;ENTES PRIVADOS;11123
2021;1751170000;1751;17;43A;22302;2;17T5361096FD;ENTES PRIVADOS;800
2021;1751170000;1751;17;43A;22609;2;17T2341014FD;OTROS;17581
2021;1751170000;1751;17;43A;22609;2;17T5361096FD;OTROS;3412
2021;1751170000;1751;17;43A;22709;2;17T2341014FD;OTROS;1196
2021;1751170000;1751;17;43A;60905;6;17T2341014FD;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;174600
2021;1751170000;1751;17;43A;66200;6;17A1431014F0;EDIFICIOS Y OTRAS CONSTRUCCIONES;8229578
2021;1751170000;1751;17;43A;66200;6;17A1981054FD;EDIFICIOS Y OTRAS CONSTRUCCIONES;7652262
2021;1751180000;1751;18;43A;66200;6;18S0096;EDIFICIOS Y OTRAS CONSTRUCCIONES;620760
2021;1752010000;1752;01;51B;10090;1;0101;RETRIBUCIONES ALTA DIRECCIÓN;398682
2021;1752010000;1752;01;51B;14990;1;0101;SALARIOS GRUPO I O ASIMILADO;1662687
2021;1752010000;1752;01;51B;14991;1;0101;SALARIOS GRUPO II O ASIMILADO;313819
2021;1752010000;1752;01;51B;14992;1;0101;SALARIOS GRUPO III O ASIMILADO;542141
2021;1752010000;1752;01;51B;14993;1;0101;SALARIOS GRUPO IV O ASIMILADO;104193
2021;1752010000;1752;01;51B;14995;1;0101;ANTIGUEDAD;204431
2021;1752010000;1752;01;51B;14996;1;0101;COMPLEMENTO DE PUESTO;979247
2021;1752010000;1752;01;51B;14999;1;0101;OTRAS RETRIBUCIONES;645109
2021;1752010000;1752;01;51B;15091;1;0101;PERSONAL LABORAL PROPIO DE LAS EE.II. Y CONSORCIOS;178913
2021;1752010000;1752;01;51B;16090;1;0101;SEGURIDAD SOCIAL (PERS.LABORAL EEII Y CONSORCIOS);1548272
2021;1752010000;1752;01;51B;16390;1;0101;OTRAS PRESTACIONES (PERS.LAB. EEII Y CONSORCIOS);8174
2021;1752010000;1752;01;51B;17091;1;0101;INCREMENTO RETRIB.FIJO (P.LAB. EEII Y CONSORCIOS);59271
2021;1752010000;1752;01;51B;20200;2;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;51974
2021;1752010000;1752;01;51B;20400;2;0101;ARRENDAMIENTOS DE ELEMENTOS DE TRANSPORTE;37349
2021;1752010000;1752;01;51B;21200;2;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;25957
2021;1752010000;1752;01;51B;21400;2;0101;ELEMENTOS DE TRANSPORTE;2033
2021;1752010000;1752;01;51B;21600;2;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;118588
2021;1752010000;1752;01;51B;22000;2;0101;ORDINARIO NO INVENTARIABLE;56701
2021;1752010000;1752;01;51B;22103;2;0101;COMBUSTIBLE;21437
2021;1752010000;1752;01;51B;22200;2;0101;TELEFONICAS;29153
2021;1752010000;1752;01;51B;22201;2;0101;POSTALES Y MENSAJERIA;19921
2021;1752010000;1752;01;51B;22204;2;0101;SERVICIOS DE ACCESO A DATOS Y COMUN.TRONCALES INF.;40172
2021;1752010000;1752;01;51B;22309;2;0101;OTROS;45087
2021;1752010000;1752;01;51B;22400;2;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;2969
2021;1752010000;1752;01;51B;22409;2;0101;OTROS RIESGOS;252832
2021;1752010000;1752;01;51B;22501;2;0101;LOCALES;9091
2021;1752010000;1752;01;51B;22602;2;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;80474
2021;1752010000;1752;01;51B;22603;2;0101;JURIDICOS Y CONTENCIOSOS;100935
2021;1752010000;1752;01;51B;22604;2;0101;CURSOS Y ACTIVIDADES DE FORMACIÓN;493
2021;1752010000;1752;01;51B;22701;2;0101;SEGURIDAD;454
2021;1752010000;1752;01;51B;22706;2;0101;ESTUDIOS Y TRABAJOS TECNICOS;4282083
2021;1752010000;1752;01;51B;22709;2;0101;OTROS;105944
2021;1752010000;1752;01;51B;22720;2;0101;COSTES DE EXPLOTACIÓN METRO GRANADA;14084111
2021;1752010000;1752;01;51B;22730;2;0101;COSTES DE EXPLOTACIÓN TREN DE LA BAHÍA DE CÁDIZ;13869816
2021;1752010000;1752;01;51B;22830;2;0101;A SOC. AND. PARA DESARROLLO DE LAS TELECOM.,S.A.;75000
2021;1752010000;1752;01;51B;23200;2;0101;TRASLADOS;15468
2021;1752010000;1752;01;51B;31001;3;0101;PRESTAMOS BEI A LARGO PLAZO;6819537
2021;1752010000;1752;01;51B;31002;3;0101;PRÉSTAMOS DEL FONDO DE FINANC.A CA O SIMILARES AGE;1693910
2021;1752010000;1752;01;51B;31004;3;0101;OTROS PRÉSTAMOS A LARGO PLAZO;822449
2021;1752010000;1752;01;51B;32900;3;0101;OTROS GASTOS FINANCIEROS;18245
2021;1752010000;1752;01;51B;34200;3;0101;INTERESES DE DEMORA;2509921
2021;1752010000;1752;01;51B;47001;4;0101;EXPLOTACIÓN METRO DE SEVILLA;50378803
2021;1752010000;1752;01;51B;47002;4;0101;EXPLOTACIÓN METRO DE MÁLAGA;78469230
2021;1752010000;1752;01;51B;60600;6;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;110000
2021;1752010000;1752;01;51B;60700;6;0101;BIENES DESTINADOS AL USO GENERAL;160000
2021;1752010000;1752;01;51B;60700;6;0101;BIENES DESTINADOS AL USO GENERAL;1640000
2021;1752010000;1752;01;51B;60700;6;0101;BIENES DESTINADOS AL USO GENERAL;7612204
2021;1752010000;1752;01;51B;60700;6;0101;BIENES DESTINADOS AL USO GENERAL;286702
2021;1752010000;1752;01;51B;60700;6;0101;BIENES DESTINADOS AL USO GENERAL;800000
2021;1752010000;1752;01;51B;60700;6;0101;BIENES DESTINADOS AL USO GENERAL;34110258
2021;1752010000;1752;01;51B;60700;6;0102;BIENES DESTINADOS AL USO GENERAL;18163949
2021;1752010000;1752;01;51B;60700;6;0102;BIENES DESTINADOS AL USO GENERAL;733528
2021;1752010000;1752;01;51B;60700;6;0102;BIENES DESTINADOS AL USO GENERAL;407833
2021;1752010000;1752;01;51B;60700;6;0102;BIENES DESTINADOS AL USO GENERAL;480053
2021;1752010000;1752;01;51B;60700;6;0102;BIENES DESTINADOS AL USO GENERAL;844057
2021;1752010000;1752;01;51B;60906;6;0101;PROGRAMAS INFORMÁTICOS BAJO LICENCIA;83000
2021;1752010000;1752;01;51B;68700;6;0102;BIENES DESTINADOS AL USO GENERAL;51160
2021;1752010000;1752;01;51B;68700;6;0102;BIENES DESTINADOS AL USO GENERAL;4263213
2021;1752010000;1752;01;51B;91300;9;0101;PRESTAMOS BEI A LARGO PLAZO;12690476
2021;1752010000;1752;01;51B;91302;9;0101;OTROS PRÉSTAMOS A LARGO PLAZO METRO DE GRANADA;10625000
2021;1752010000;1752;01;51B;91303;9;0102;OTROS PRÉSTAMOS A LARGO PLAZO;4393999
2021;1752180000;1752;18;51B;47001;4;18S0529;EXPLOTACIÓN METRO DE SEVILLA;5916170
2021;1752180000;1752;18;51B;47002;4;18S0530;EXPLOTACIÓN METRO DE MÁLAGA;5210971
2021;1753010000;1753;01;51B;10090;1;0101;RETRIBUCIONES ALTA DIRECCIÓN;250276
2021;1753010000;1753;01;51B;14970;1;0101;PERSONAL TEMP.NO INCLUIDO EN PUESTOS DE ESTRUCTURA;380000
2021;1753010000;1753;01;51B;14990;1;0101;SALARIOS GRUPO I O ASIMILADO;819318
2021;1753010000;1753;01;51B;14991;1;0101;SALARIOS GRUPO II O ASIMILADO;302924
2021;1753010000;1753;01;51B;14992;1;0101;SALARIOS GRUPO III O ASIMILADO;880006
2021;1753010000;1753;01;51B;14993;1;0101;SALARIOS GRUPO IV O ASIMILADO;721036
2021;1753010000;1753;01;51B;14994;1;0101;SALARIOS GRUPO V O ASIMILADO;57369
2021;1753010000;1753;01;51B;14995;1;0101;ANTIGUEDAD;457610
2021;1753010000;1753;01;51B;14996;1;0101;COMPLEMENTO DE PUESTO;1342083
2021;1753010000;1753;01;51B;14998;1;0101;COMPLEMENTO DE CATEGORÍA;1481295
2021;1753010000;1753;01;51B;14999;1;0101;OTRAS RETRIBUCIONES;382877
2021;1753010000;1753;01;51B;15091;1;0101;PERSONAL LABORAL PROPIO DE LAS EE.II. Y CONSORCIOS;232273
2021;1753010000;1753;01;51B;16090;1;0101;SEGURIDAD SOCIAL (PERS.LABORAL EEII Y CONSORCIOS);2063548
2021;1753010000;1753;01;51B;17091;1;0101;INCREMENTO RETRIB.FIJO (P.LAB. EEII Y CONSORCIOS);84336
2021;1753010000;1753;01;51B;20301;2;0101;INSTALACIONES;5710
2021;1753010000;1753;01;51B;20600;2;0101;ARREND. DE SISTEMAS PARA PROCESOS DE INFORMACION;29861
2021;1753010000;1753;01;51B;20800;2;0101;ARRENDAMIENTOS DE OTRO INMOVILIZADO MATERIAL;16079
2021;1753010000;1753;01;51B;20900;2;0101;CANONES;195147
2021;1753010000;1753;01;51B;21000;2;0101;INFRAESTRUCTURA Y BIENES DE USO GENERAL;5000000
2021;1753010000;1753;01;51B;22000;2;0101;ORDINARIO NO INVENTARIABLE;85860
2021;1753010000;1753;01;51B;22001;2;0101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;3373
2021;1753010000;1753;01;51B;22100;2;0101;ENERGIA ELECTRICA;790375
2021;1753010000;1753;01;51B;22101;2;0101;AGUA;679922
2021;1753010000;1753;01;51B;22103;2;0101;COMBUSTIBLE;46469
2021;1753010000;1753;01;51B;22104;2;0101;VESTUARIO;36996
2021;1753010000;1753;01;51B;22200;2;0101;TELEFONICAS;23727
2021;1753010000;1753;01;51B;22201;2;0101;POSTALES Y MENSAJERIA;141651
2021;1753010000;1753;01;51B;22501;2;0101;LOCALES;1300000
2021;1753010000;1753;01;51B;22602;2;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;70726
2021;1753010000;1753;01;51B;22603;2;0101;JURIDICOS Y CONTENCIOSOS;103020
2021;1753010000;1753;01;51B;22605;2;0101;REMUNERACIONES A AGENTES MEDIADORES INDEPENDIENTES;26808
2021;1753010000;1753;01;51B;22609;2;0101;OTROS;587014
2021;1753010000;1753;01;51B;22706;2;0101;ESTUDIOS Y TRABAJOS TECNICOS;153749
2021;1753010000;1753;01;51B;22709;2;0101;OTROS;11889
2021;1753010000;1753;01;51B;22719;2;0101;SERVICIOS DE FORMACIÓN;37779
2021;1753010000;1753;01;51B;22721;2;0101;VIGILANCIA DE PUERTOS Y MARINERIA;4650000
2021;1753010000;1753;01;51B;23000;2;0101;DIETAS;159088
2021;1753010000;1753;01;51B;23200;2;0101;TRASLADOS;13961
2021;1753010000;1753;01;51B;23300;2;0101;OTRAS INDEMNIZACIONES;251
2021;1753010000;1753;01;51B;24000;2;0101;MATERIAL, SUMINISTROS Y OTROS PROMOCIÓN Y VENTA;922700
2021;1753010000;1753;01;51B;31002;3;0101;PRÉSTAMOS DEL FONDO DE FINANC.A CA O SIMILARES AGE;500000
2021;1753010000;1753;01;51B;60301;6;0101;INSTALACIONES TECNICAS;182750
2021;1753010000;1753;01;51B;60500;6;0101;MOBILIARIO Y ENSERES;54488
2021;1753010000;1753;01;51B;60600;6;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;70000
2021;1753010000;1753;01;51B;60700;6;0101;BIENES DESTINADOS AL USO GENERAL;3000000
2021;1753010000;1753;01;51B;60700;6;0101;BIENES DESTINADOS AL USO GENERAL;3000000
2021;1753010000;1753;01;51B;60900;6;0101;INVERSIÓN EN INVESTIGACION Y DESARROLLO;210000
2021;1753010000;1753;01;51B;60909;6;0101;OTRO INMOVILIZADO INMATERIAL;70000
2021;1753010000;1753;01;51B;91102;9;0101;PRÉSTAMOS DEL FONDO DE FINANC.A CA O SIMILARES AGE;167250
2021;1753170000;1753;17;51B;60700;6;17A1651089F0;BIENES DESTINADOS AL USO GENERAL;10240232
2021;1753170000;1753;17;51B;60700;6;17A1721035F0;BIENES DESTINADOS AL USO GENERAL;18000000
2021;1800010000;1800;01;12R;10000;1;0101;RETRIBUCIONES DINERARIAS;195177
2021;1800010000;1800;01;12R;11000;1;0101;RETRIBUCIONES;300617
2021;1800010000;1800;01;12R;12000;1;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);557484
2021;1800010000;1800;01;12R;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);294132
2021;1800010000;1800;01;12R;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);493459
2021;1800010000;1800;01;12R;12003;1;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);36371
2021;1800010000;1800;01;12R;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);292255
2021;1800010000;1800;01;12R;12100;1;0101;COMPLEMENTO DE DESTINO;847750
2021;1800010000;1800;01;12R;12101;1;0101;COMPLEMENTO ESPECIFICO;1422240
2021;1800010000;1800;01;12R;12109;1;0101;OTROS COMPLEMENTOS;8016
2021;1800010000;1800;01;12R;13002;1;0101;SALARIOS GRUPO III;21209
2021;1800010000;1800;01;12R;13003;1;0101;SALARIOS GRUPO IV;78041
2021;1800010000;1800;01;12R;13004;1;0101;SALARIOS GRUPO V;229581
2021;1800010000;1800;01;12R;13005;1;0101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);119476
2021;1800010000;1800;01;12R;13100;1;0101;COMPLEMENTO DE CATEGORIA;191174
2021;1800010000;1800;01;12R;13101;1;0101;COMPLEMENTO DE PUESTO DE TRABAJO;130540
2021;1800010000;1800;01;12R;13102;1;0101;COMPLEMENTO DE CONVENIO;121570
2021;1800010000;1800;01;12R;13109;1;0101;OTROS COMPLEMENTOS;97248
2021;1800010000;1800;01;12R;15000;1;0101;PERSONAL FUNCIONARIO;73189
2021;1800010000;1800;01;12R;15001;1;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);9518
2021;1800010000;1800;01;12R;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);1666945
2021;1800010000;1800;01;12R;16200;1;0101;FORMACION Y PERFECCIONAMIENTO DEL PERSONAL (A.G.);10000
2021;1800010000;1800;01;12R;16202;1;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);13746
2021;1800010000;1800;01;12R;16500;1;0101;ASIGNACION ECONOMICA EX PERSONAL ALTO CARGO;30000
2021;1800010000;1800;01;12R;17001;1;0101;INCREMENTO RETRIBUTIVO FIJO(ADMON. GENERAL);543772
2021;1800010000;1800;01;12R;21100;2;0101;TERRENOS Y BIENES NATURALES;15000
2021;1800010000;1800;01;12R;21200;2;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;338800
2021;1800010000;1800;01;12R;21300;2;0101;MAQUINARIA;3000
2021;1800010000;1800;01;12R;21301;2;0101;INSTALACIONES;44000
2021;1800010000;1800;01;12R;21400;2;0101;ELEMENTOS DE TRANSPORTE;18000
2021;1800010000;1800;01;12R;21500;2;0101;MOBILIARIO Y ENSERES;19000
2021;1800010000;1800;01;12R;21600;2;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;241040
2021;1800010000;1800;01;12R;22000;2;0101;ORDINARIO NO INVENTARIABLE;25000
2021;1800010000;1800;01;12R;22002;2;0101;MATERIAL INFORMATICO NO INVENTARIABLE;12100
2021;1800010000;1800;01;12R;22100;2;0101;ENERGIA ELECTRICA;2178533
2021;1800010000;1800;01;12R;22101;2;0101;AGUA;13000
2021;1800010000;1800;01;12R;22103;2;0101;COMBUSTIBLE;18150
2021;1800010000;1800;01;12R;22104;2;0101;VESTUARIO;25000
2021;1800010000;1800;01;12R;22109;2;0101;OTROS SUMINISTROS;92706
2021;1800010000;1800;01;12R;22200;2;0101;TELEFONICAS;120199
2021;1800010000;1800;01;12R;22201;2;0101;POSTALES Y MENSAJERIA;75000
2021;1800010000;1800;01;12R;22204;2;0101;SERVICIOS DE ACCESO A DATOS Y COMUN.TRONCALES INF.;193578
2021;1800010000;1800;01;12R;22601;2;0101;ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS;5000
2021;1800010000;1800;01;12R;22602;2;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;250000
2021;1800010000;1800;01;12R;22603;2;0101;JURIDICOS Y CONTENCIOSOS;50000
2021;1800010000;1800;01;12R;22606;2;0101;REUNIONES, CONFERENCIAS Y CURSOS;6650
2021;1800010000;1800;01;12R;22700;2;0101;LIMPIEZA Y ASEO;277111
2021;1800010000;1800;01;12R;22701;2;0101;SEGURIDAD;435000
2021;1800010000;1800;01;12R;22706;2;0101;ESTUDIOS Y TRABAJOS TECNICOS;10000
2021;1800010000;1800;01;12R;22709;2;0101;OTROS;247664
2021;1800010000;1800;01;12R;22830;2;0101;A SOC. AND. PARA DESARROLLO DE LAS TELECOM.,S.A.;257359
2021;1800010000;1800;01;12R;23000;2;0101;DIETAS;16000
2021;1800010000;1800;01;12R;23100;2;0101;LOCOMOCION;16000
2021;1800010000;1800;01;12R;23300;2;0101;OTRAS INDEMNIZACIONES;17600
2021;1800010000;1800;01;12R;34200;3;0101;INTERESES DE DEMORA;25000
2021;1800010000;1800;01;12R;41302;4;0101;AL INSTITUTO ANDALUZ DEL PATRIMONIO HISTÓRICO (IAPH);7097136
2021;1800010000;1800;01;12R;60301;6;0101;INSTALACIONES TECNICAS;298605
2021;1800010000;1800;01;12R;60905;6;0101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;946894
2021;1800010000;1800;01;12R;61130;6;0101;A SOC. AND. PARA DESARROLLO DE LAS TELECOM.,S.A.;1113978
2021;1800010000;1800;01;12R;66301;6;0101;INSTALACIONES TECNICAS;15000
2021;1800010000;1800;01;12R;66600;6;0101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;226288
2021;1800010000;1800;01;12R;71302;7;0101;AL INSTITUTO ANDALUZ DEL PATRIMONIO HISTÓRICO (IAPH);735008
2021;1800010000;1800;01;31I;12000;1;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);47784
2021;1800010000;1800;01;31I;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);14006
2021;1800010000;1800;01;31I;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);21455
2021;1800010000;1800;01;31I;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);20224
2021;1800010000;1800;01;31I;12100;1;0101;COMPLEMENTO DE DESTINO;54075
2021;1800010000;1800;01;31I;12101;1;0101;COMPLEMENTO ESPECIFICO;96506
2021;1800010000;1800;01;31I;15000;1;0101;PERSONAL FUNCIONARIO;4143
2021;1800010000;1800;01;31I;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);72294
2021;1800010000;1800;01;31I;16202;1;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);6390
2021;1800010000;1800;01;31I;22606;2;0101;REUNIONES, CONFERENCIAS Y CURSOS;10000
2021;1800010000;1800;01;31I;22706;2;0101;ESTUDIOS Y TRABAJOS TECNICOS;463000
2021;1800010000;1800;01;31I;23000;2;0101;DIETAS;500
2021;1800010000;1800;01;31I;23100;2;0101;LOCOMOCION;500
2021;1800010000;1800;01;31I;46000;4;0101;A AYUNTAMIENTOS;265000
2021;1800010000;1800;01;31I;60909;6;0101;OTRO INMOVILIZADO INMATERIAL;310000
2021;1800010000;1800;01;31I;61010;6;0101;INVERSIONES EN BIENES INMUEBLES;2000
2021;1800010000;1800;01;45B;10000;1;0101;RETRIBUCIONES DINERARIAS;62388
2021;1800010000;1800;01;45B;12000;1;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);382275
2021;1800010000;1800;01;45B;12001;1;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);126057
2021;1800010000;1800;01;45B;12002;1;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);107274
2021;1800010000;1800;01;45B;12003;1;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);9093
2021;1800010000;1800;01;45B;12005;1;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);135520
2021;1800010000;1800;01;45B;12100;1;0101;COMPLEMENTO DE DESTINO;384098
2021;1800010000;1800;01;45B;12101;1;0101;COMPLEMENTO ESPECIFICO;642618
2021;1800010000;1800;01;45B;12800;1;0101;PERS.FUNC.INTERINO EX.AC.TAREAS O EJ.PROG.TEMPORAL;23944
2021;1800010000;1800;01;45B;13000;1;0101;SALARIOS GRUPO I;117331
2021;1800010000;1800;01;45B;13005;1;0101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);39055
2021;1800010000;1800;01;45B;13100;1;0101;COMPLEMENTO DE CATEGORIA;50344
2021;1800010000;1800;01;45B;13101;1;0101;COMPLEMENTO DE PUESTO DE TRABAJO;25466
2021;1800010000;1800;01;45B;13102;1;0101;COMPLEMENTO DE CONVENIO;42848
2021;1800010000;1800;01;45B;15000;1;0101;PERSONAL FUNCIONARIO;30380
2021;1800010000;1800;01;45B;15001;1;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);1666
2021;1800010000;1800;01;45B;16000;1;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);607507
2021;1800010000;1800;01;45B;16202;1;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);10650
2021;1800010000;1800;01;45B;22603;2;0101;JURIDICOS Y CONTENCIOSOS;220000
2021;1800010000;1800;01;45B;22611;2;0101;CUOTAS PARTICIP. ENT.Y ORG. NACIONALES E INTERNAC.;2150
2021;1800010000;1800;01;45B;23000;2;0101;DIETAS;4000
2021;1800010000;1800;01;45B;23100;2;0101;LOCOMOCION;4000
2021;1800010000;1800;01;45B;23300;2;0101;OTRAS INDEMNIZACIONES;17600
2021;1800010000;1800;01;45B;34200;3;0101;INTERESES DE DEMORA;75000
2021;1800010000;1800;01;45B;44482;4;0101;TF FPA PARA EL DESARROLLO DEL LEGADO ANDALUSÍ;1167750
2021;1800010000;1800;01;45B;44600;4;0101;FUNDACION FRANCISCO AYALA. GASTOS FUNCIONAMIENTO Y ACTIVIDADES;28000
2021;1800010000;1800;01;45B;44700;4;0101;CONSORCIO CENTRO FEDERICO GARCIA LORCA;343428
2021;1800010000;1800;01;45B;44801;4;0101;A CORPORACIONES DE DERECHO PÚBLICO;333270
2021;1800010000;1800;01;45B;46900;4;0101;FUNDACION CONSORCIO JUAN RAMON JIMENEZ.GASTOS FUNC. Y ACTIVIDADES;45964
2021;1800010000;1800;01;45B;48102;4;0101;FUNDACION BLAS INFANTE. GASTOS FUNCIONAMIENTO Y ACTIVIDADES;65000
2021;1800010000;1800;01;45B;48501;4;0101;A LA FUNDACIÓN FONDO DE CULTURA DE SEVILLA PARA GASTOS DE FUNCIONAM.;30000
2021;1800010000;1800;01;45B;48509;4;0101;ASOCIACION DE BIBLIOTECARIOS DE ANDALUCIA. GASTOS FUNC. Y ACTIVIDADES;25000
2021;1800010000;1800;01;45B;48511;4;0101;ASOCIACIÓN DE ARCHIVEROS DE ANDALUCÍA. GASTOS FUNCIONAMIENTO Y ACTIV.;20000
2021;1800010000;1800;01;45B;48525;4;0101;FUNDACION CASA DE MEDINA SIDONIA. GASTOS FUNCIONAMIENTO Y ACTIVIDADES;60000
2021;1800010000;1800;01;45B;48599;4;0101;ACTUACIONES DE FOMENTO CULTURAL;200000
2021;1800010000;1800;01;45B;60102;6;0101;MUEBLES;15000
2021;1800010000;1800;01;45B;61900;6;0101;INVERSIÓN EN INVESTIGACION Y DESARROLLO;20000
2021;1800010000;1800;01;45B;63800;6;0101;OTRO INMOVILIZADO MATERIAL;7000
2021;1800010000;1800;01;45B;65909;6;0101;OTRO INMOVILIZADO INMATERIAL;7000
2021;1800010000;1800;01;45B;67100;6;0101;BIENES DEL PATRIMONIO HISTORICO, ARTISTICO Y CULT.;500000
2021;1800010000;1800;01;45B;67100;6;0101;BIENES DEL PATRIMONIO HISTORICO, ARTISTICO Y CULT.;7192661
2021;1800010000;1800;01;45B;74101;7;0101;A LA UNIVERSIDAD DE HUELVA PARA PGI LA TORRE Y LA JANERA;75000
2021;1800010000;1800;01;45B;74102;7;0101;A LA UNIVERSIDAD DE CÓRDOBA PGI CONJ. ARQUEOLÓGICO DE MADINAT AL-ZAHRA;55000
2021;1800010000;1800;01;45B;74103;7;0101;A LA UNIV. HUELVA.PGI ENCLAVE ARQUEOLÓG. DE TURÓBRIGA EN AROCHE (HUELV;40000
