EJERCICIO;CENTRO GESTOR;SECCION;SERVICIO;FUNCIONAL;ECONOMICA;CAPITULO;FINANCIACION;DESCRIPCION;IMPORTE
2021;1652010000;1652;01;31R;14993;1;101;SALARIOS GRUPO IV O ASIMILADO;21.890,00
2021;1652010000;1652;01;31R;14995;1;101;ANTIGUEDAD;1.468.352,00
2021;1652010000;1652;01;31R;14996;1;101;COMPLEMENTO DE PUESTO;793.864,00
2021;1652010000;1652;01;31R;14998;1;101;COMPLEMENTO DE CATEGORÍA;8.626.107,00
2021;1652010000;1652;01;31R;14999;1;101;OTRAS RETRIBUCIONES;2.005.985,00
2021;1652010000;1652;01;31R;16090;1;101;SEGURIDAD SOCIAL (PERS.LABORAL EEII Y CONSORCIOS);9.866.823,00
2021;1652010000;1652;01;31R;16390;1;101;OTRAS PRESTACIONES (PERS.LAB. EEII Y CONSORCIOS);380.150,00
2021;1652010000;1652;01;31R;20200;2;101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;1.109.769,00
2021;1652010000;1652;01;31R;20400;2;101;ARRENDAMIENTOS DE ELEMENTOS DE TRANSPORTE;220
2021;1652010000;1652;01;31R;21300;2;101;MAQUINARIA;4.046.715,00
2021;1652010000;1652;01;31R;21600;2;101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;554.978,00
2021;1652010000;1652;01;31R;22000;2;101;ORDINARIO NO INVENTARIABLE;132.165,00
2021;1652010000;1652;01;31R;22103;2;101;COMBUSTIBLE;10.004,00
2021;1652010000;1652;01;31R;22109;2;101;OTROS SUMINISTROS;297.029,00
2021;1652010000;1652;01;31R;22116;2;101;ENERGÍA ELÉCTRICA CONTRATACIÓN CENTRALIZADA;268.354,00
2021;1652010000;1652;01;31R;22200;2;101;TELEFONICAS;1.284.520,00
2021;1652010000;1652;01;31R;22201;2;101;POSTALES Y MENSAJERIA;883.182,00
2021;1652010000;1652;01;31R;22400;2;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;10.890,00
2021;1652010000;1652;01;31R;22409;2;101;OTROS RIESGOS;23.025,00
2021;1652010000;1652;01;31R;22501;2;101;LOCALES;726
2021;1652010000;1652;01;31R;22509;2;101;OTROS;23.700,00
2021;1652010000;1652;01;31R;22602;2;101;INFORMACION, DIVULGACION Y PUBLICIDAD;68.300,00
2021;1652010000;1652;01;31R;22606;2;101;REUNIONES, CONFERENCIAS Y CURSOS;1.000,00
2021;1652010000;1652;01;31R;22611;2;101;CUOTAS PARTICIP. ENT.Y ORG. NACIONALES E INTERNAC.;1.250,00
2021;1652010000;1652;01;31R;22700;2;101;LIMPIEZA Y ASEO;480.010,00
2021;1652010000;1652;01;31R;22701;2;101;SEGURIDAD;323.948,00
2021;1652010000;1652;01;31R;22704;2;101;CUSTODIA, DEPOSITO Y ALMACENAJE;150.348,00
2021;1652010000;1652;01;31R;22706;2;101;ESTUDIOS Y TRABAJOS TECNICOS;4.376.029,00
2021;1652010000;1652;01;31R;22708;2;101;ESTUDIOS Y TRABAJOS TÉCNICOS DEL ÁREA TIC;1.957.160,00
2021;1652010000;1652;01;31R;22709;2;101;SERVICIO COMEDOR CPA;1.311.859,00
2021;1652010000;1652;01;31R;22713;2;101;ATENCIÓN RESIDENCIAL;389.767.466,00
2021;1652010000;1652;01;31R;22830;2;101;A SOC. AND. PARA DESARROLLO DE LAS TELECOM.,S.A.;2.469.219,00
2021;1652010000;1652;01;31R;23000;2;101;DIETAS;55.744,00
2021;1652010000;1652;01;31R;23100;2;101;LOCOMOCION;185.721,00
2021;1652010000;1652;01;31R;23300;2;101;OTRAS INDEMNIZACIONES;37
2021;1652010000;1652;01;31R;46001;4;101;A AYUNTAMIENTOS;524.028.443,00
2021;1652010000;1652;01;31R;46002;4;101;A AYUNTAMIENTOS;11.000.941,00
2021;1652010000;1652;01;31R;46003;4;101;A AYUNTAMIENTOS;41.395,00
2021;1652010000;1652;01;31R;48001;4;101;A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO;295.564.477,00
2021;1652010000;1652;01;31R;60200;6;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;200.000,00
2021;1652010000;1652;01;31R;60300;6;101;MAQUINARIA;4.438.693,00
2021;1652010000;1652;01;31R;60500;6;101;MOBILIARIO Y ENSERES;250.000,00
2021;1652010000;1652;01;31R;60600;6;101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;1.265.910,00
2021;1652010000;1652;01;31R;60905;6;101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;50.000,00
2021;1652020000;1652;02;31R;22709;2;101;PROGRAMAS TRANSPORTE B50 Y PRODUCTOS ÓPTICOS;8.537.747,00
2021;1652020000;1652;02;31R;22713;2;101;CENTROS DE DÍA;102.627.161,00
2021;1652030000;1652;03;31R;22713;2;101;RESPIRO FAMILIAR;6.219.801,00
2021;1652050000;1652;05;31R;22713;2;101;SERVICIOS DE ORIENTACIÓN JURÍDICA;48.090,00
2021;1652130000;1652;13;31R;23000;2;13OP21030403;DIETAS;1.044,00
2021;1652130000;1652;13;31R;23100;2;13OP21030403;LOCOMOCION;823
2021;1652180000;1652;18;31R;14990;1;18S0693;SALARIOS GRUPO I O ASIMILADO;18.060,00
2021;1652180000;1652;18;31R;14998;1;18S0693;COMPLEMENTO DE CATEGORÍA;13.723,00
2021;1652180000;1652;18;31R;16090;1;18S0693;SEGURIDAD SOCIAL (PERS.LABORAL EEII Y CONSORCIOS);10.361,00
2021;1652180000;1652;18;31R;16390;1;18S0689;OTRAS PRESTACIONES (PERS.LAB. EEII Y CONSORCIOS);15.000,00
2021;1652180000;1652;18;31R;22602;2;18S0689;INFORMACION, DIVULGACION Y PUBLICIDAD;4.500,00
2021;1652180000;1652;18;31R;22606;2;18S0689;REUNIONES, CONFERENCIAS Y CURSOS;1.000,00
2021;1652180000;1652;18;31R;22709;2;18S0689;OTROS;31.450,00
2021;1652180000;1652;18;31R;23000;2;18S0693;DIETAS;759
2021;1652180000;1652;18;31R;23100;2;18S0693;LOCOMOCION;2.241,00
2021;1700010000;1700;01;12Q;10000;1;101;RETRIBUCIONES DINERARIAS;257.565,00
2021;1700010000;1700;01;12Q;11000;1;101;RETRIBUCIONES;300.617,00
2021;1700010000;1700;01;12Q;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);796.406,00
2021;1700010000;1700;01;12Q;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);308.138,00
2021;1700010000;1700;01;12Q;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);686.552,00
2021;1700010000;1700;01;12Q;12003;1;101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);45.464,00
2021;1700010000;1700;01;12Q;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);575.000,00
2021;1700010000;1700;01;12Q;12100;1;101;COMPLEMENTO DE DESTINO;1.174.183,00
2021;1700010000;1700;01;12Q;12101;1;101;COMPLEMENTO ESPECIFICO;2.087.488,00
2021;1700010000;1700;01;12Q;12800;1;101;PERS.FUNC.INTERINO EX.AC.TAREAS O EJ.PROG.TEMPORAL;43.256,00
2021;1700010000;1700;01;12Q;13000;1;101;SALARIOS GRUPO I;50.285,00
2021;1700010000;1700;01;12Q;13001;1;101;SALARIOS GRUPO II;71.127,00
2021;1700010000;1700;01;12Q;13002;1;101;SALARIOS GRUPO III;63.628,00
2021;1700010000;1700;01;12Q;13003;1;101;SALARIOS GRUPO IV;43.356,00
2021;1700010000;1700;01;12Q;13004;1;101;SALARIOS GRUPO V;134.582,00
2021;1700010000;1700;01;12Q;13005;1;101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);150.000,00
2021;1700010000;1700;01;12Q;13100;1;101;COMPLEMENTO DE CATEGORIA;192.927,00
2021;1700010000;1700;01;12Q;13101;1;101;COMPLEMENTO DE PUESTO DE TRABAJO;146.612,00
2021;1700010000;1700;01;12Q;13102;1;101;COMPLEMENTO DE CONVENIO;135.340,00
2021;1700010000;1700;01;12Q;13109;1;101;OTROS COMPLEMENTOS;80.000,00
2021;1700010000;1700;01;12Q;13110;1;101;SALARIOS DE TRAMIT. E INDEMNIZ. Y DIF.RETRIB. A.G.;60.000,00
2021;1700010000;1700;01;12Q;13500;1;101;ADMINISTRACIÓN GENERAL;25.000,00
2021;1700010000;1700;01;12Q;15000;1;101;PERSONAL FUNCIONARIO;97.355,00
2021;1700010000;1700;01;12Q;15001;1;101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);8.566,00
2021;1700010000;1700;01;12Q;15100;1;101;POR SERVICIOS EXTRAORDINARIOS;5.000,00
2021;1700010000;1700;01;12Q;15200;1;101;POR SERVICIOS EXTRAORDINARIOS;5.000,00
2021;1700010000;1700;01;12Q;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);2.250.000,00
2021;1700010000;1700;01;12Q;16200;1;101;FORMACION Y PERFECCIONAMIENTO DEL PERSONAL (A.G.);10.000,00
2021;1700010000;1700;01;12Q;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);25.000,00
2021;1700010000;1700;01;12Q;17001;1;101;INCREMENTO RETRIBUTIVO FIJO(ADMON. GENERAL);841.496,00
2021;1700010000;1700;01;12Q;20400;2;101;ARRENDAMIENTOS DE ELEMENTOS DE TRANSPORTE;10.000,00
2021;1700010000;1700;01;12Q;20500;2;101;ARRENDAMIENTOS DE MOBILIARIO Y ENSERES;5.000,00
2021;1700010000;1700;01;12Q;20900;2;101;CANONES;1.000,00
2021;1700010000;1700;01;12Q;21200;2;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;700.000,00
2021;1700010000;1700;01;12Q;21300;2;101;MAQUINARIA;2.000,00
2021;1700010000;1700;01;12Q;21301;2;101;INSTALACIONES;400
2021;1700010000;1700;01;12Q;21400;2;101;ELEMENTOS DE TRANSPORTE;25.000,00
2021;1700010000;1700;01;12Q;21500;2;101;MOBILIARIO Y ENSERES;1.000,00
2021;1700010000;1700;01;12Q;21600;2;101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;60.000,00
2021;1700010000;1700;01;12Q;21900;2;101;OTRO INMOVILIZADO MATERIAL;5.000,00
2021;1700010000;1700;01;12Q;22000;2;101;ORDINARIO NO INVENTARIABLE;543.017,00
2021;1700010000;1700;01;12Q;22001;2;101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;40.000,00
2021;1700010000;1700;01;12Q;22002;2;101;MATERIAL INFORMATICO NO INVENTARIABLE;60.000,00
2021;1700010000;1700;01;12Q;22100;2;101;ENERGIA ELECTRICA;1.758.593,00
2021;1700010000;1700;01;12Q;22101;2;101;AGUA;14.000,00
2021;1700010000;1700;01;12Q;22103;2;101;COMBUSTIBLE;478.822,00
2021;1700010000;1700;01;12Q;22104;2;101;VESTUARIO;18.000,00
2021;1700010000;1700;01;12Q;22106;2;101;PRODUCTOS FARMACEUTICOS;500
2021;1700010000;1700;01;12Q;22107;2;101;INSTRUMENTAL Y PEQUEÑO UTILLAJE SANITARIO;100
2021;1700010000;1700;01;12Q;22109;2;101;OTROS SUMINISTROS;18.000,00
2021;1700010000;1700;01;12Q;22200;2;101;TELEFONICAS;340.000,00
2021;1700010000;1700;01;12Q;22201;2;101;POSTALES Y MENSAJERIA;70.000,00
2021;1700010000;1700;01;12Q;22202;2;101;TELEGRAFICAS;300
2021;1700010000;1700;01;12Q;22203;2;101;TELEX, TELEFAX Y BUROFAX;100
2021;1700010000;1700;01;12Q;22204;2;101;SERVICIOS DE ACCESO A DATOS Y COMUN.TRONCALES INF.;118.829,00
2021;1700010000;1700;01;12Q;22209;2;101;OTROS;300
2021;1700010000;1700;01;12Q;22302;2;101;ENTES PRIVADOS;250
2021;1700010000;1700;01;12Q;22309;2;101;OTROS;400
2021;1700010000;1700;01;12Q;22409;2;101;OTROS RIESGOS;100
2021;1700010000;1700;01;12Q;22500;2;101;ESTATALES;300
2021;1700010000;1700;01;12Q;22501;2;101;LOCALES;281.264,00
2021;1700010000;1700;01;12Q;22509;2;101;OTROS;500
2021;1700010000;1700;01;12Q;22601;2;101;ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS;9.000,00
2021;1700010000;1700;01;12Q;22602;2;101;INFORMACION, DIVULGACION Y PUBLICIDAD;40.000,00
2021;1700010000;1700;01;12Q;22603;2;101;JURIDICOS Y CONTENCIOSOS;1.232.046,00
2021;1700010000;1700;01;12Q;22605;2;101;REMUNERACIONES A AGENTES MEDIADORES INDEPENDIENTES;400
2021;1700010000;1700;01;12Q;22606;2;101;REUNIONES, CONFERENCIAS Y CURSOS;9.000,00
2021;1700010000;1700;01;12Q;22607;2;101;OPOSICIONES Y PRUEBAS SELECTIVAS;300
2021;1700010000;1700;01;12Q;22608;2;101;PREMIOS, CONCURSOS Y CERTAMENES;5.000,00
2021;1700010000;1700;01;12Q;22609;2;101;OTROS;20.000,00
2021;1700010000;1700;01;12Q;22700;2;101;LIMPIEZA Y ASEO;500.000,00
2021;1700010000;1700;01;12Q;22701;2;101;SEGURIDAD;315.885,00
2021;1700010000;1700;01;12Q;22704;2;101;CUSTODIA, DEPOSITO Y ALMACENAJE;2.000,00
2021;1700010000;1700;01;12Q;22706;2;101;ESTUDIOS Y TRABAJOS TECNICOS;71.510,00
2021;1700010000;1700;01;12Q;22707;2;101;EDICIÓN DE PUBLICACIONES;4.500,00
2021;1700010000;1700;01;12Q;22709;2;101;OTROS;15.000,00
2021;1700010000;1700;01;12Q;23000;2;101;DIETAS;60.000,00
2021;1700010000;1700;01;12Q;23100;2;101;LOCOMOCION;47.475,00
2021;1700010000;1700;01;12Q;23200;2;101;TRASLADOS;10.000,00
2021;1700010000;1700;01;12Q;23300;2;101;OTRAS INDEMNIZACIONES;70.000,00
2021;1700010000;1700;01;12Q;34200;3;101;INTERESES DE DEMORA;86.103,00
2021;1700010000;1700;01;12Q;60200;6;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;10.000,00
2021;1700010000;1700;01;12Q;60300;6;101;MAQUINARIA;10.000,00
2021;1700010000;1700;01;12Q;60301;6;101;INSTALACIONES TECNICAS;10.000,00
2021;1700010000;1700;01;12Q;60400;6;101;ELEMENTOS DE TRANSPORTE;20.000,00
2021;1700010000;1700;01;12Q;60500;6;101;MOBILIARIO Y ENSERES;20.000,00
2021;1700010000;1700;01;12Q;60600;6;101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;515.000,00
2021;1700010000;1700;01;12Q;60600;6;101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;885.000,00
2021;1700010000;1700;01;12Q;60905;6;101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;20.000,00
2021;1700010000;1700;01;12Q;60905;6;101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;10.824,00
2021;1700010000;1700;01;12Q;60909;6;101;OTRO INMOVILIZADO INMATERIAL;10.000,00
2021;1700010000;1700;01;12Q;60909;6;101;OTRO INMOVILIZADO INMATERIAL;20.000,00
2021;1700010000;1700;01;12Q;60909;6;101;OTRO INMOVILIZADO INMATERIAL;10.000,00
2021;1700010000;1700;01;12Q;61130;6;101;A SOC. AND. PARA DESARROLLO DE LAS TELECOM.,S.A.;1.106.149,00
2021;1700010000;1700;01;12Q;66200;6;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;60.000,00
2021;1700010000;1700;01;12Q;66400;6;101;ELEMENTOS DE TRANSPORTE;25.000,00
2021;1700010000;1700;01;12Q;66500;6;101;MOBILIARIO Y ENSERES;25.000,00
2021;1700010000;1700;01;12Q;66600;6;101;ADQUISICIÓN EQUIPOS PARA PROCESAMIENTO INFORMACIÓN;270.000,00
2021;1700010000;1700;01;12Q;66905;6;101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;1.193.851,00
2021;1700010000;1700;01;43A;10000;1;101;RETRIBUCIONES DINERARIAS;64.638,00
2021;1700010000;1700;01;43A;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);382.275,00
2021;1700010000;1700;01;43A;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);280.126,00
2021;1700010000;1700;01;43A;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);160.911,00
2021;1700010000;1700;01;43A;12003;1;101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);18.186,00
2021;1700010000;1700;01;43A;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);250.000,00
2021;1700010000;1700;01;43A;12100;1;101;COMPLEMENTO DE DESTINO;541.004,00
2021;1700010000;1700;01;43A;12101;1;101;COMPLEMENTO ESPECIFICO;955.073,00
2021;1700010000;1700;01;43A;13000;1;101;SALARIOS GRUPO I;50.285,00
2021;1700010000;1700;01;43A;13001;1;101;SALARIOS GRUPO II;56.902,00
2021;1700010000;1700;01;43A;13002;1;101;SALARIOS GRUPO III;42.419,00
2021;1700010000;1700;01;43A;13005;1;101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);75.000,00
2021;1700010000;1700;01;43A;13100;1;101;COMPLEMENTO DE CATEGORIA;70.928,00
2021;1700010000;1700;01;43A;13101;1;101;COMPLEMENTO DE PUESTO DE TRABAJO;35.330,00
2021;1700010000;1700;01;43A;13102;1;101;COMPLEMENTO DE CONVENIO;56.167,00
2021;1700010000;1700;01;43A;13109;1;101;OTROS COMPLEMENTOS;5.000,00
2021;1700010000;1700;01;43A;15000;1;101;PERSONAL FUNCIONARIO;42.118,00
2021;1700010000;1700;01;43A;15001;1;101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);2.617,00
2021;1700010000;1700;01;43A;15006;1;101;PERS. INSPECC. ORDENACION DEL TERRITORIO,URB.,VVDA;8.100,00
2021;1700010000;1700;01;43A;15100;1;101;POR SERVICIOS EXTRAORDINARIOS;5.000,00
2021;1700010000;1700;01;43A;15200;1;101;POR SERVICIOS EXTRAORDINARIOS;5.000,00
2021;1700010000;1700;01;43A;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);900.000,00
2021;1700010000;1700;01;43A;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);15.000,00
2021;1700010000;1700;01;43A;16304;1;101;PREMIOS DE JUBILACIÓN (ADMÓN GENERAL);25.000,00
2021;1700010000;1700;01;43A;34200;3;101;INTERESES DE DEMORA;50.000,00
2021;1700010000;1700;01;43A;41301;4;101;A LA AGENCIA DE VIVIENDA Y REHABILITACIÓN DE ANDALUCÍA (AVRA);70.494.132,00
2021;1700010000;1700;01;43B;10000;1;101;RETRIBUCIONES DINERARIAS;127.026,00
2021;1700010000;1700;01;43B;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);1.274.250,00
2021;1700010000;1700;01;43B;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);112.050,00
2021;1700010000;1700;01;43B;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);289.639,00
2021;1700010000;1700;01;43B;12003;1;101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);9.093,00
2021;1700010000;1700;01;43B;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);425.000,00
2021;1700010000;1700;01;43B;12100;1;101;COMPLEMENTO DE DESTINO;1.159.201,00
2021;1700010000;1700;01;43B;12101;1;101;COMPLEMENTO ESPECIFICO;2.244.510,00
2021;1700010000;1700;01;43B;13002;1;101;SALARIOS GRUPO III;10.605,00
2021;1700010000;1700;01;43B;13005;1;101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);10.000,00
2021;1700010000;1700;01;43B;13100;1;101;COMPLEMENTO DE CATEGORIA;5.998,00
2021;1700010000;1700;01;43B;13101;1;101;COMPLEMENTO DE PUESTO DE TRABAJO;2.783,00
2021;1700010000;1700;01;43B;13102;1;101;COMPLEMENTO DE CONVENIO;3.848,00
2021;1700010000;1700;01;43B;13110;1;101;SALARIOS DE TRAMIT. E INDEMNIZ. Y DIF.RETRIB. A.G.;10.000,00
2021;1700010000;1700;01;43B;15000;1;101;PERSONAL FUNCIONARIO;80.093,00
2021;1700010000;1700;01;43B;15001;1;101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);238
2021;1700010000;1700;01;43B;15006;1;101;PERS. INSPECC. ORDENACION DEL TERRITORIO,URB.,VVDA;94.500,00
2021;1700010000;1700;01;43B;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);1.200.000,00
2021;1700010000;1700;01;43B;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);20.000,00
2021;1700010000;1700;01;43B;21000;2;101;INFRAESTRUCTURA Y BIENES DE USO GENERAL;2.010.000,00
2021;1700010000;1700;01;43B;22000;2;101;ORDINARIO NO INVENTARIABLE;11.700,00
2021;1700010000;1700;01;43B;22109;2;101;OTROS SUMINISTROS;8.000,00
2021;1700010000;1700;01;43B;22606;2;101;REUNIONES, CONFERENCIAS Y CURSOS;60.000,00
2021;1700010000;1700;01;43B;22608;2;101;PREMIOS, CONCURSOS Y CERTAMENES;5.000,00
2021;1700010000;1700;01;43B;22700;2;101;LIMPIEZA Y ASEO;264.000,00
2021;1700010000;1700;01;43B;22701;2;101;SEGURIDAD;739.000,00
2021;1700010000;1700;01;43B;22706;2;101;ESTUDIOS Y TRABAJOS TECNICOS;55.000,00
2021;1700010000;1700;01;43B;22708;2;101;ESTUDIOS Y TRABAJOS TÉCNICOS DEL ÁREA TIC;10.000,00
2021;1700010000;1700;01;43B;22709;2;101;OTROS;5.000,00
2021;1700010000;1700;01;43B;48900;4;101;A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO;16.200,00
2021;1700010000;1700;01;43B;60800;6;101;OTRO INMOVILIZADO MATERIAL;136
2021;1700010000;1700;01;43B;60905;6;101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;36.300,00
2021;1700010000;1700;01;43B;60905;6;101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;100
2021;1700010000;1700;01;43B;60909;6;101;OTRO INMOVILIZADO INMATERIAL;71.850,00
2021;1700010000;1700;01;43B;62800;6;101;OTRO INMOVILIZADO MATERIAL;208.000,00
2021;1700010000;1700;01;43B;62800;6;101;OTRO INMOVILIZADO MATERIAL;15.488,00
2021;1700010000;1700;01;43B;62800;6;101;OTRO INMOVILIZADO MATERIAL;11.890,00
2021;1700010000;1700;01;43B;76000;7;101;A AYUNTAMIENTOS;1.000.000,00
2021;1700010000;1700;01;43B;76500;7;101;A AYUNTAMIENTOS;1.250.000,00
2021;1700010000;1700;01;51B;10000;1;101;RETRIBUCIONES DINERARIAS;62.388,00
2021;1700010000;1700;01;51B;12000;1;101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);493.772,00
2021;1700010000;1700;01;51B;12001;1;101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);168.075,00
2021;1700010000;1700;01;51B;12002;1;101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);343.276,00
2021;1700010000;1700;01;51B;12003;1;101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);9.093,00
2021;1700010000;1700;01;51B;12005;1;101;TRIENIOS (ADMINISTRACIÓN GENERAL);250.000,00
2021;1700010000;1700;01;51B;12100;1;101;COMPLEMENTO DE DESTINO;647.498,00
2021;1700010000;1700;01;51B;12101;1;101;COMPLEMENTO ESPECIFICO;1.149.439,00
2021;1700010000;1700;01;51B;13000;1;101;SALARIOS GRUPO I;33.523,00
2021;1700010000;1700;01;51B;13001;1;101;SALARIOS GRUPO II;28.451,00
2021;1700010000;1700;01;51B;13005;1;101;ANTIGUEDAD (INCLUIDO COMPLEM. PERSONAL NO ABSORB.);40.000,00
2021;1700010000;1700;01;51B;13100;1;101;COMPLEMENTO DE CATEGORIA;27.063,00
2021;1700010000;1700;01;51B;13101;1;101;COMPLEMENTO DE PUESTO DE TRABAJO;13.917,00
2021;1700010000;1700;01;51B;13102;1;101;COMPLEMENTO DE CONVENIO;23.448,00
2021;1700010000;1700;01;51B;13109;1;101;OTROS COMPLEMENTOS;5.000,00
2021;1700010000;1700;01;51B;15000;1;101;PERSONAL FUNCIONARIO;52.475,00
2021;1700010000;1700;01;51B;15001;1;101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);952
2021;1700010000;1700;01;51B;16000;1;101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);750.000,00
2021;1700010000;1700;01;51B;16202;1;101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (A.G.);10.000,00
2021;1700010000;1700;01;51B;16304;1;101;PREMIOS DE JUBILACIÓN (ADMÓN GENERAL);26.000,00
2021;1700010000;1700;01;51B;20300;2;101;MAQUINARIA;2.500,00
2021;1700010000;1700;01;51B;21000;2;101;INFRAESTRUCTURA Y BIENES DE USO GENERAL;45.015,00
2021;1700010000;1700;01;51B;21200;2;101;EDIFICIOS Y OTRAS CONSTRUCCIONES;10.000,00
2021;1700010000;1700;01;51B;21300;2;101;MAQUINARIA;68.700,00
2021;1700010000;1700;01;51B;21301;2;101;INSTALACIONES;8.200,00
2021;1700010000;1700;01;51B;21302;2;101;UTILLAJE;3.100,00
2021;1700010000;1700;01;51B;21400;2;101;ELEMENTOS DE TRANSPORTE;165.900,00
2021;1700010000;1700;01;51B;21500;2;101;MOBILIARIO Y ENSERES;5.000,00
2021;1700010000;1700;01;51B;22000;2;101;ORDINARIO NO INVENTARIABLE;2.200,00
2021;1700010000;1700;01;51B;22100;2;101;ENERGIA ELECTRICA;20.350,00
2021;1700010000;1700;01;51B;22101;2;101;AGUA;43.350,00
2021;1700010000;1700;01;51B;22104;2;101;VESTUARIO;186.500,00
2021;1700010000;1700;01;51B;22109;2;101;OTROS SUMINISTROS;750.113,00
2021;1700010000;1700;01;51B;22501;2;101;LOCALES;88.200,00
2021;1700010000;1700;01;51B;22700;2;101;LIMPIEZA Y ASEO;21.816,00
2021;1700010000;1700;01;51B;22701;2;101;SEGURIDAD;1.500,00
2021;1700010000;1700;01;51B;22709;2;101;OTROS;41.000,00
2021;1700010000;1700;01;51B;34200;3;101;INTERESES DE DEMORA;1.934.619,00
2021;1700010000;1700;01;51B;41302;4;101;A LA AGENCIA DE OBRA PÚBLICA DE LA JUNTA DE ANDALUCÍA;193.418.405,00
2021;1700010000;1700;01;51B;41401;4;101;AL CONSORCIO TRANSPORTE METROPOLITANO DE LA COSTA DE HUELVA;1.000.636,00
2021;1700010000;1700;01;51B;41402;4;101;AL CONSORCIO TRANSPORTE METROPOLITANO DEL ÁREA DE ALMERÍA;436.918,00
2021;1700010000;1700;01;51B;41403;4;101;AL CONSORCIO TRANSPORTE METROPOLITANO DEL ÁREA DE CÓRDOBA;420.688,00
2021;1700010000;1700;01;51B;41404;4;101;AL CONSORCIO TRANSPORTE METROPOLITANO DEL ÁREA DE GRANADA;5.189.440,00
2021;1700010000;1700;01;51B;41405;4;101;AL CONSORCIO TRANSPORTE METROPOLITANO DEL ÁREA DE JAÉN;542.742,00
2021;1700010000;1700;01;51B;41406;4;101;AL CONSORCIO TRANSPORTE METROPOLITANO DEL ÁREA DE MÁLAGA;3.150.802,00
